feature_name,coef
"timestep@0 224631_value_Partial thickness skin loss through epidermis and/or dermis; ulcer may present as an abrasion, blister, or shallow crater",-0.0404880549445141
"timestep@2 51003_value_(0.009000000000000001, 0.03]",-0.04047206005241691
timestep@3 224023: Parents_value_1.0,-0.040433280911544536
"timestep@0 225067_value_(-0.001, 1.0]",-0.040298634144174277
timestep@1 223782_value_1.0,-0.04024828395084549
timestep@0 225072_value_Other,-0.04023565523718934
timestep@1 227944_value_2 rails up,-0.04011711466558233
"timestep@3 225094_value_(-0.001, 1.0]",-0.04010992122710082
timestep@0 224003: Obese_value_1.0,-0.04010718788346082
"timestep@1 51006_value_(1.999, 12.0]",-0.04010336846717151
timestep@0 224289_value_1.0,-0.04009077225895727
"timestep@1 225087_value_(-0.001, 1.0]",-0.039984964029036625
"timestep@3 50960_value_(1.8, 2.0]",-0.03993675064045894
timestep@1 224075_value_Yes,-0.039926865443559695
timestep@2 227969: Family at bedside_value_1.0,-0.03992281682104818
timestep@3 224038_value_1.0,-0.03986798422725286
timestep@3 224073: Plan of Care_value_1.0,-0.03975436818381565
"timestep@0 226515_value_(-21986.055, -17689.586]",-0.03975135938743963
timestep@3 224001: Clear liquid_value_1.0,-0.03973521728226992
"timestep@2 HR_mean_(-0.001, 70.0]",-0.03972622341094081
timestep@0 227969: Hazard-free environment_value_1.0,-0.03967970763399207
timestep@0 227121_value_Sluggish,-0.03963700329011466
"timestep@2 51146_value_(0.1, 0.3]",-0.039618293367185455
"timestep@3 51249_value_(34.0, 34.9]",-0.03960759571823987
"timestep@0 50960_value_(0.299, 1.6]",-0.039551335151222576
timestep@2 227969: Provided comfort with lines and tubes_value_1.0,-0.039525007314230726
timestep@3 226105: Appropriate_value_1.0,-0.03952055547362487
timestep@3 228306: Mechanical Lift_value_1.0,-0.0394739471137569
timestep@1 227956_value_Foley,-0.03937651091318445
"timestep@2 50912_value_(1.2, 2.0]",-0.03934767527563827
"timestep@2 50911_value_(0.999, 3.0]",-0.03934731140486693
timestep@0 224055_value_Rarely Moist,-0.03932948520855352
timestep@2 223792: PO Medication_value_1.0,-0.0392996062464878
timestep@1 227969: Provided distraction_value_1.0,-0.039288697693439456
"timestep@2 51256_value_(79.9, 85.1]",-0.03920659517502155
timestep@2 223987_value_Clear,-0.03919716422431305
timestep@2 225231: WNL_value_1.0,-0.03915793950700837
timestep@0 223911_value_Purposeful,-0.039134510890901274
timestep@1 223947_value_Doppler,-0.03912283257302416
"timestep@3 DiaBP_mean_(60.333, 68.0]",-0.03911659696905196
"timestep@0 224290_value_(-0.591, 0.019]",-0.03904724628700162
"timestep@1 50902_value_(66.999, 99.0]",-0.03904653470283488
timestep@2 225137_value_1.0,-0.039023420985845346
timestep@0 223791_value_Mild to Moderate.,-0.038949694665805126
timestep@1 227472_value_Sternum,-0.038927948908688316
timestep@2 227343_value_None,-0.03889824150138421
"timestep@3 220181_value_(65.0, 73.0]",-0.03887315926629984
timestep@1 224767_value_Warm,-0.03887202816954814
"timestep@2 SpO2_value_(98.0, 99.0]",-0.03877661808125987
"timestep@0 50893_value_(8.5, 9.0]",-0.03875239301555958
"timestep@3 50983_value_(134.0, 137.0]",-0.038747852560243566
"timestep@2 225110_value_(-0.001, 1.0]",-0.0386963267765384
timestep@1 223828_value_No,-0.038681414187248825
"timestep@1 DiaBP_value_(68.0, 78.0]",-0.03868050526949202
timestep@3 224040: Not assessed_value_1.0,-0.03867236339562158
"timestep@3 SpO2_mean_(95.0, 96.5]",-0.038667697112334705
timestep@3 224105: Blanket_value_1.0,-0.038659476451078124
timestep@0 227288_value_Sluggish,-0.038582092505614694
timestep@1 227346_value_Oriented to own ability,-0.03856237123358485
"timestep@3 50893_value_(7.6, 8.1]",-0.03855129659401062
timestep@3 227668_value_2 rails up,-0.03852236968304489
"timestep@3 224280_value_(0.119, 302.021]",-0.03841589140835746
"timestep@2 HR_value_(91.0, 104.0]",-0.03840028317324939
timestep@1 223989_value_Clear,-0.03839209164827233
"timestep@1 51254_value_(4.5, 6.0]",-0.03833845745862393
timestep@1 223792: Repositioned_value_1.0,-0.03824465976791255
INSURANCE_value:Medicaid,-0.03822149273387608
"timestep@3 50954_value_(220.0, 280.0]",-0.03815555907258903
timestep@3 225099_value_1.0,-0.03813805289416165
timestep@3 223784_value_1.0,-0.03810369115493682
ETHNICITY_value:WHITE,-0.038086500464101995
"timestep@2 51249_value_(25.499, 32.3]",-0.03805427387972724
"timestep@2 225092_value_(-0.001, 1.0]",-0.0380233035058855
timestep@0 225059: Renal Failure_value_1.0,-0.03798262815163237
"timestep@0 Weight_value_(61.6, 72.0]",-0.0379143934680508
"timestep@3 RR_max_(18.0, 21.0]",-0.037905550019294
"timestep@0 50893_value_(8.1, 8.5]",-0.03786643942435853
timestep@3 223943: Strong/Palpable_value_1.0,-0.037850604342983964
"timestep@1 HR_max_(92.0, 105.0]",-0.037805469423155255
"timestep@0 51301_value_(9.0, 11.5]",-0.037784326464703685
"timestep@0 DiaBP_max_(80.0, 66106.0]",-0.03775202614101788
"timestep@0 226361_Amount_value_(1650.0, 2500.0]",-0.03770948139913976
"timestep@3 226136_value_(-0.001, 1.0]",-0.037653439955200416
"timestep@3 HR_max_(-0.001, 71.0]",-0.037558727424967304
"timestep@0 225112_value_(-0.001, 1.0]",-0.0374380506102682
timestep@1 225059: GI Bleed_value_1.0,-0.03742095895305208
GENDER_value:F,-0.03737490067867678
timestep@1 223792: Epidural_value_1.0,-0.03730538580369747
"timestep@1 220181_value_(73.0, 81.0]",-0.037303890866632446
timestep@0 227375_value_Yes,-0.037301495530561134
"timestep@0 SpO2_value_(95.0, 96.0]",-0.037269767856041684
timestep@1 224409_value_Moderate,-0.03723111780716231
"timestep@3 226559_value_(125.0, 240.0]",-0.03720327363883334
"timestep@3 226452_Amount_value_(100.0, 120.0]",-0.03718745133807388
timestep@2 224651_value_Frequent,-0.03710574624670142
timestep@3 224409_value_Mild ,-0.037064572902441355
timestep@2 221833_value_1.0,-0.037064391696640234
"timestep@1 226185_value_(-0.001, 1.0]",-0.037059152015972804
timestep@2 70064_value_1.0,-0.037036522555703076
timestep@3 223783: Chest Pain_value_1.0,-0.03702809174822095
timestep@3 220995_value_1.0,-0.03700615501243694
"timestep@3 50861_value_(15.0, 23.0]",-0.03699739374509179
timestep@1 226105: Sleeping_value_1.0,-0.036990819992601856
timestep@3 225120: Good_value_1.0,-0.03687095144816078
"timestep@1 HR_mean_(80.5, 91.0]",-0.03681311428420823
timestep@3 225884_InputRoute_value_Drug Push,-0.03680565687827622
timestep@1 223783: Incisional_value_1.0,-0.036730679689327445
timestep@0 224016_value_Yellow,-0.036725842399958096
"timestep@1 51006_value_(43.0, 252.0]",-0.036706188498252544
timestep@1 225131_value_1.0,-0.03667226070647255
"timestep@3 HR_min_(69.0, 80.0]",-0.03666428314693327
timestep@2 224028_value_Pale,-0.03662516601928657
timestep@0 227700: Items within reach_value_1.0,-0.036621874727227686
timestep@0 227944_value_All rails up (Non-restraint),-0.03658247113999038
timestep@3 224082: Turns by Self_value_1.0,-0.03656627909907253
"timestep@1 SpO2_min_(94.0, 96.0]",-0.03652157768382541
timestep@0 227472_value_Abdominal,-0.03649309274504244
timestep@2 227969: Adequate lighting_value_1.0,-0.03648004288295246
timestep@0 223968_value_Oozing,-0.036471461392312596
"timestep@2 220058_value_(145.0, 160.0]",-0.0364186217138492
timestep@1 223825_value_No,-0.03640031485116132
"timestep@0 225210_value_(-0.001, 1.0]",-0.03629737821157668
timestep@2 227969: Call light within reach_value_1.0,-0.03629565091226206
timestep@3 224032: Coccyx_value_1.0,-0.03629493117375399
timestep@2 224016_value_Light Yellow,-0.036277456447616534
timestep@1 223985_value_Regular,-0.036229127089945634
"timestep@1 220949_Rate_value_(0.833, 250.666]",-0.03619968530301354
timestep@2 223919_value_Moves on Bed,-0.036195450832083455
timestep@1 225811: PVD_value_1.0,-0.03618362963986954
"timestep@3 50885_value_(0.099, 0.4]",-0.03615625860840995
timestep@2 224079_value_Does not understand,-0.03614948909182009
timestep@0 224080_value_Flat in Bed,-0.03611296482054151
timestep@2 221662_value_1.0,-0.036109293272283
timestep@0 224277_value_1.0,-0.03609499147701048
"timestep@2 51493_value_(-0.001, 1.0]",-0.03608950279574272
"timestep@1 225086_value_(-0.001, 1.0]",-0.03608799401640625
timestep@0 223902_value_Normal,-0.036062601188371714
"timestep@0 50902_value_(66.999, 99.0]",-0.03604701658889176
"timestep@2 SpO2_min_(98.0, 99.0]",-0.03600498379804632
timestep@0 224409_value_None to Mild,-0.03599082765961874
"timestep@0 DiaBP_value_(52.0, 60.0]",-0.035982573652177385
timestep@2 226105_value_1.0,-0.03596212798922545
timestep@2 221833_InputRoute: Drug Push_value_1.0,-0.03590568235548158
timestep@3 223991: Strong_value_1.0,-0.0357700865114116
timestep@3 224001: House - Regular_value_1.0,-0.035749931497938446
RELIGION_value:NOT SPECIFIED,-0.03572166835092056
timestep@0 224007_value_Abdomen,-0.03567418307766786
"timestep@2 51249_value_(32.3, 33.3]",-0.03566543119259395
"timestep@1 220047_value_(4.999, 50.0]",-0.0356624592018025
"timestep@3 50893_value_(8.5, 9.0]",-0.0356253935573784
timestep@0 226452_value_1.0,-0.03561756505041618
timestep@2 224073: Activity_value_1.0,-0.03550014127683481
"timestep@2 225076_value_(-0.001, 1.0]",-0.0354841780503297
timestep@0 225231_value_1.0,-0.035434982309934096
"timestep@0 226363_Amount_value_(770.0, 1250.0]",-0.03541353279069099
timestep@0 224972: Intact_value_1.0,-0.03540966749370169
"timestep@2 220181_value_(73.0, 81.0]",-0.03538548755080709
"timestep@3 226560_value_(150.0, 200.0]",-0.03538345829709188
timestep@0 225910_value_1.0,-0.03535609973806501
"timestep@3 51476_value_(-0.001, 1.0]",-0.03530664182483482
"timestep@3 HR_max_(71.0, 82.0]",-0.03530639873946406
timestep@3 224080_value_15 Degrees,-0.035275177488777655
timestep@0 223904_value_Intact,-0.03525231510495768
"timestep@3 HR_mean_(70.0, 80.5]",-0.03522916333824779
timestep@1 225059: Renal Failure_value_1.0,-0.03518941532644792
timestep@2 228400_value_No,-0.0351880911457813
timestep@1 224001: House - Regular_value_1.0,-0.03511827464537742
timestep@0 226104_value_Arouse to Voice,-0.035076684655989614
timestep@2 225441_value_1.0,-0.035054445168451256
"timestep@2 226889_value_(-0.001, 1.0]",-0.03502342608531476
"timestep@3 226560_value_(300.0, 450.0]",-0.03496078366374213
timestep@2 227968_value_Yes,-0.03495310759626214
timestep@1 224561_value_Drain Site,-0.034909447327788716
timestep@2 224088_value_1.0,-0.034891743119622426
timestep@1 225813_value_None,-0.03487340696117345
"timestep@3 220052_value_(79.0, 88.0]",-0.03486932990681637
timestep@3 223781_value_No,-0.034831903231709795
timestep@2 227700: Bed alarm activated_value_1.0,-0.03472768697512329
"timestep@3 50970_value_(0.199, 2.6]",-0.0347071217556834
"timestep@2 SysBP_max_(129.0, 145.0]",-0.03469169797042325
timestep@2 223917_value_Moves on Bed,-0.03467751687395831
"timestep@0 HR_max_(105.0, 941.0]",-0.03466375542374165
"timestep@3 51516_value_(-0.001, 1.0]",-0.034662452015588666
"timestep@1 SysBP_value_(-0.001, 102.0]",-0.03465717265363165
"timestep@0 225754_value_(0.00674, 0.0587]",-0.034628623210827006
timestep@3 225237_value_1.0,-0.034611172909309935
timestep@3 223935_value_Weak Palpable,-0.0345768856119716
"timestep@0 50817_value_(16.999, 70.0]",-0.034516049631429825
timestep@3 224276_value_1.0,-0.034465484891700086
"timestep@2 50912_value_(0.9, 1.2]",-0.03446291969858595
timestep@1 223800_value_1.0,-0.034438491954985724
"timestep@0 SpO2_max_(97.0, 98.0]",-0.03442292910542638
"timestep@0 50825_value_(37.6, 40.7]",-0.03440816443275036
timestep@0 223783: Not Indicated_value_1.0,-0.03439525130459269
"timestep@1 SysBP_mean_(127.0, 142.0]",-0.03431263485027861
"timestep@0 50862_value_(2.6, 3.1]",-0.03422930747629888
"timestep@2 51200_value_(0.7, 1.7]",-0.03419210484573394
"timestep@0 SysBP_value_(126.0, 142.0]",-0.03417248259126671
"timestep@1 SysBP_min_(140.0, 1114.0]",-0.03412740407283768
timestep@1 224862_value_4 mm,-0.03410297387954265
timestep@3 225441_value_1.0,-0.034035358362305174
"timestep@3 DiaBP_min_(67.0, 77.0]",-0.03402979398336727
timestep@2 223936_value_Easily Palpable,-0.0340167959442969
timestep@2 70091_value_1.0,-0.034008772877791124
timestep@3 227969: Pain evaluated and treated_value_1.0,-0.033967592719560055
timestep@0 223783: Incisional_value_1.0,-0.033884614193104866
"timestep@0 227969: Quiet, calm space_value_1.0",-0.03385818093607022
timestep@3 224080_value_30 Degrees,-0.03380604086840826
timestep@1 223948_value_Easily Palpable,-0.033791954882022385
"timestep@0 226364_Amount_value_(1800.0, 2500.0]",-0.03375920002677052
timestep@3 224038: Dry Sterile Dressing_value_1.0,-0.03374520846740581
timestep@2 224058_value_Probably Inadequate,-0.03369168377639515
timestep@3 225090_value_Yes,-0.03367196672422693
timestep@0 224786_value_Low Cont Suction,-0.0336532244801789
timestep@3 224851: Dry and intact_value_1.0,-0.033633583907719124
timestep@3 224015_value_Voids,-0.033628678264133544
"timestep@2 DiaBP_max_(80.0, 66106.0]",-0.033602877348600325
"timestep@1 224282_value_(0.0526, 0.0878]",-0.0334689319248046
timestep@2 226105: Confused_value_1.0,-0.0334424405377941
timestep@2 223934_value_1.0,-0.033442382867432716
timestep@3 227472_value_Sternum,-0.03337295277983483
timestep@3 223986_value_Clear,-0.03335883852319546
"timestep@2 Weight_value_(61.6, 72.0]",-0.03335724521708163
"timestep@1 51200_value_(0.7, 1.7]",-0.03333856389916054
"timestep@0 50963_value_(33.999, 609.0]",-0.03332579030268982
timestep@0 225059: Diabetes - Insulin_value_1.0,-0.03332530541907933
timestep@1 224073_value_1.0,-0.0333099726201533
"timestep@1 225166_Rate_value_(0.0417, 0.167]",-0.03329639849364536
"timestep@2 225755_value_(-0.769, 0.02]",-0.033268079257412264
"timestep@1 225755_value_(-336.556, -0.769]",-0.033181831879254886
"timestep@1 225755_value_(0.02, 0.0644]",-0.03317467782252693
timestep@0 227343_value_None,-0.033134635382048874
"timestep@3 50954_value_(176.0, 220.0]",-0.0331138360173805
"timestep@2 223751_value_(9.999, 160.0]",-0.03303364968629178
timestep@1 224057_value_No Limitations,-0.03298415856178748
"timestep@1 50861_value_(-0.001, 15.0]",-0.032948848926774243
timestep@0 223783: Right Chest_value_1.0,-0.032931202810301916
"timestep@0 DiaBP_max_(62.0, 70.0]",-0.03292963373096713
"timestep@1 220046_value_(120.0, 130120.0]",-0.03291314107574967
timestep@2 223921: Not Indicated_value_1.0,-0.03287438644579679
timestep@3 50800_value_VEN,-0.032863453061502144
timestep@1 224041_value_None,-0.032860228535643125
timestep@1 228300_value_No (Stop - Not delirious),-0.03283867417330841
timestep@0 223758_value_DNR / DNI,-0.03281713802564761
timestep@3 224119_value_1.0,-0.03278697035732057
timestep@2 224004_value_Hyperactive,-0.03277889988122088
timestep@3 223934: Doppler_value_1.0,-0.03272448113191378
"timestep@1 SysBP_max_(116.0, 129.0]",-0.03270987476140485
timestep@0 223791_value_Mild ,-0.03268977587770413
timestep@3 223934: Strong/Palpable_value_1.0,-0.032675654151881825
timestep@2 223920_value_Lifts/falls back,-0.032674027844257034
"timestep@3 RR_min_(-0.001, 14.0]",-0.03265349639207166
timestep@0 224031: None_value_1.0,-0.032616270883484094
timestep@3 224079_value_Needs reinforcement,-0.032568305421166586
"timestep@3 225158_Rate_value_(0.0034200000000000003, 0.167]",-0.032494745248944294
timestep@0 224028_value_Pale,-0.03247951519202435
timestep@1 224958_value_1.0,-0.032475441748280445
"timestep@0 51491_value_(6.5, 9.0]",-0.03239619464003603
timestep@3 223992_value_Non-productive,-0.032385953072944985
timestep@1 224057_value_Completely Immobile,-0.03237063732169144
"timestep@3 223834_value_(2.0, 4.0]",-0.03232234871525801
timestep@1 223795_value_Patient Verbalized,-0.03225260303486679
timestep@0 227345_value_Weak,-0.03224686996230685
timestep@0 224075_value_Yes,-0.03219542690178025
timestep@0 223971_value_L Femoral,-0.03218947840295108
timestep@2 224032: Coccyx_value_1.0,-0.03214538129719443
timestep@0 227239_value_Systolic,-0.03213997780546815
timestep@1 224040_value_1.0,-0.032137945114365574
"timestep@1 51221_value_(29.4, 32.8]",-0.032089827874811405
"timestep@1 226889_value_(-0.001, 1.0]",-0.03206296303431727
timestep@2 224937_value_1.0,-0.03206133161118147
"timestep@3 51301_value_(6.7, 9.0]",-0.0320168295134653
timestep@2 228410_value_Full resistance,-0.03200269107532818
timestep@2 224082: Left Side_value_1.0,-0.03198940029503057
"timestep@2 220181_value_(92.0, 700.0]",-0.03198114388529861
timestep@0 227700: Adequate lighting_value_1.0,-0.03197172510131342
"timestep@3 DiaBP_value_(68.0, 78.0]",-0.031945392641834214
timestep@3 225237: WNL_value_1.0,-0.03193735783989904
"timestep@2 50861_value_(39.0, 88.0]",-0.03192788963348525
"timestep@0 50931_value_(180.0, 2440.0]",-0.03191165122432761
timestep@3 224028_value_Pale,-0.03191007460540041
timestep@3 224851_value_1.0,-0.03187357764172843
"timestep@0 51146_value_(0.1, 0.3]",-0.031870173976823124
"timestep@1 51301_value_(9.0, 11.5]",-0.03185490552096337
timestep@0 223970_value_Transparent,-0.03180202754066057
timestep@1 224082_value_1.0,-0.031784960857827414
"timestep@1 SysBP_value_(142.0, 1114.0]",-0.031757735121653245
timestep@2 227239_value_Systolic,-0.03174041279619826
"timestep@3 SpO2_mean_(99.0, 1000.0]",-0.031721745189246246
"timestep@3 221662_Rate_value_(0.455, 0.679]",-0.03170675314902933
timestep@0 225101: No_value_1.0,-0.0316290762141822
timestep@2 223758_value_DNR / DNI,-0.0316152402929548
"timestep@3 225188_value_(-0.001, 1.0]",-0.03160628964921157
timestep@1 223783: Left Leg_value_1.0,-0.031565362429422754
timestep@3 224651_value_Occasional,-0.03153746837048642
timestep@0 225137_value_1.0,-0.031525249823943474
timestep@1 224756_value_1.0,-0.03149023867868425
"timestep@1 SpO2_mean_(95.0, 96.5]",-0.03148560765634435
timestep@0 224786_value_Clamped,-0.03148167360008466
"timestep@1 226179_value_(-0.001, 1.0]",-0.031461239546045995
timestep@1 225159_InputRoute: Continuous IV_value_1.0,-0.03142713578570817
timestep@2 223784: Incisional_value_1.0,-0.031425294567751984
"timestep@1 224280_value_(0.0778, 0.119]",-0.031376719783961136
"timestep@2 50983_value_(139.0, 141.0]",-0.031291298855990565
"timestep@3 51493_value_(-0.001, 1.0]",-0.031230274774352237
timestep@1 227088_value_Floor,-0.031168584368260244
timestep@0 224056_value_Bedfast,-0.0311521751825516
timestep@1 224038_value_1.0,-0.03113395558029934
"timestep@3 SysBP_max_(129.0, 145.0]",-0.03112378689519966
"timestep@0 HR_mean_(91.0, 104.0]",-0.031073379160574847
timestep@3 224860_value_Dry ,-0.031065413785680694
timestep@1 224040: Not assessed_value_1.0,-0.03104610199420618
"timestep@1 226560_value_(-0.001, 150.0]",-0.031017225102631808
timestep@3 225050_value_On,-0.031008119358193437
